x^2-x+261 -7*149 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[99],[-98]] 2 [2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[273,7,1]>,[[-3,-1],[4,1]]>,<149,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5811,149,1]>,[[-74,-1],[75,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,149],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*149,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,149],[3,3],1,[1.000000000,0.7782116096,0.8574590260],<"1.7_149.2t1.1",1>,[2,1]>]
x^3+6*x-40 -2^3*3^4*17 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-660],[-933],[-1532]] 2 [1,2,1,3,2,2,1,3,1,3,3,3,2,3,2,2,1,3,3,3,2,3,3,3,2,2,2,2,3,2,2,2,1,2,2,2,2,2,3,1,1,3,2,2,3,1,2,2,2,2,2,2,2,3,3,2,3,2,1,3,2,2,3,3,2,3,3,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,3,3,3,3,2,3,2,2,3,1,1,3,2,3,2,2,3,1,2,2,1,3,2,3,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,3,1,2,2,3,1,3,2,3,3,2,2,2,2,2,1,1,2,2,1,1,2,3,2,3,2,1,1,2,3,2,2,3,3,2,3,2,1,3,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[92694,-482116,1]>,[[42172,0],[0,1],[-42172,-1]]>,<3,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[2],[[[3,1,2]]],20,<<[],[2,2,1]>,[[-33,0],[9,0],[3,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[334979413,-246151320],[384209677,-196921056],[371010401,371010401]],[[-334979414,246151320],[-384209678,196921056],[16410088,16410088]]]>,<17,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1311416065534933627613477,-553049797274893752122717,1]>,[[-553049797274893752122737,0],[553049797274893752122727,-1],[10,1]]>*] [x,x^2+34,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*17,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,17],[4,2,4],1,[1.000000000,1.077557390,0.9505371827],<"notfaithful",0>,[3,2]>,<2,2^3*3^4*17,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,17],[4,5,4],1,[1.000000000,2.533547722,1.418014668],<"2.2e3_3e4_17.3t2.1",1>,[3,2]>]
x^3-669*x-5129 3^4*223^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 17 x-1 6 [[9477076],[-11702368],[2225292]] 1 [2,1,2,2,1,3,1,2,1,1,1,3,3,3,1,3,3,3,1,2,3,1,1,2,1,3,3,3,3,1,2,1,3,1,2,1,3,1,3,3,3,2,2,3,1,2,1,1,2,1,3,3,1,1,3,1,2,2,2,1,3,2,2,2,3,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,3,3,1,1,2,3,2,1,2,3,2,2,1,1,2,3,2,3,3,1,3,1,2,3,3,2,2,2,2,2,1,1,3,3,2,2,3,3,3,1,3,2,2,1,1,1,1,2,1,3,3,2,3,3,1,1,1,3,3,3,2,3,2,3,3,1,3,1,3,3,3,3,3,2,2,3,1,1,2,3,3,2,2,3,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-22077,2>,<x+22077,3>]*]] [*<3,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[2],[[[3,1,2]]],20,<[],[-6459,-657,6,1]>,[[2,1,0],[-211320310,-528300668,70440089],[211320308,528300667,316980400]]>,<11,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[298456261604891537280,-30015254048123913157,-23804645763109438959]>,<223,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[-5129,-669,0,1]>,[[42041149309320336920267818069017547983964656041,150820266580521388054772441503201965861756614,113115199935391041041079331127401474396317460],[-42041149309320336920267818069017547983964656041,-150820266580521388054772441503201965861756615,-113115199935391041041079331127401474396317460],[0,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,223],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,3^2*223,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,11,223],[2,4,1,4],0,[0.6847057166+0.7288196497*i,0.6776793992+0.3420379778*i,0.8320215582+0.2003270358*i],<"1.3e2_223.3t1.1",1>,[3,1]>,<1,3^2*223,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,11,223],[2,4,1,4],0,[0.6847057166-0.7288196497*i,0.6776793992-0.3420379778*i,0.8320215582-0.2003270358*i],<"1.3e2_223.3t1.1",2>,[3,1]>]
x^3-669*x-1115 3^4*223^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 8 [[-117960],[-32208],[150168]] 1 [3,1,1,3,2,2,1,2,3,2,3,3,2,1,2,3,2,1,3,2,3,2,2,2,2,1,2,3,3,3,2,3,1,3,1,2,2,1,2,1,3,2,3,2,1,2,3,1,3,3,3,2,2,1,2,2,2,2,3,2,2,1,2,1,1,2,3,1,3,2,2,1,2,1,2,1,2,1,3,1,2,1,1,1,3,1,2,2,3,2,2,3,1,3,1,3,1,3,3,1,1,1,1,1,2,2,3,2,1,3,3,1,2,1,2,3,2,3,2,2,2,3,3,1,2,1,2,2,2,2,3,1,2,3,3,3,1,2,2,3,2,1,1,3,3,2,1,2,2,3,2,3,3,1,3,1,1,2,2,2,1,2,1,3,1,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+34119,2>,<x-34119,3>]*]] [*<3,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[2],[[[3,1,2]]],20,<[],[-2445,-657,6,1]>,[[2,1,0],[-546946600,-68368322,341841608],[546946598,68368321,45578881]]>,<17,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1934971541498651238940722,19750458903619421549700,2641597113821218613798]>,<223,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[-1115,-669,0,1]>,[[-21762477289530527346962164647491436603464057250,-121986980322480534456065945333472178270538438,48794792128992213782426378133388871308215375],[21762477289530527346962164647491436603464057250,121986980322480534456065945333472178270538437,-48794792128992213782426378133388871308215375],[0,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,223],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,3^2*223,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,17,223],[3,4,1,4],0,[0.05603876883+0.9984285935*i,0.7069275295-0.1720117756*i,0.8758150166-0.1720714429*i],<"1.3e2_223.3t1.2",1>,[3,1]>,<1,3^2*223,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,17,223],[3,4,1,4],0,[0.05603876883-0.9984285935*i,0.7069275295+0.1720117756*i,0.8758150166+0.1720714429*i],<"1.3e2_223.3t1.2",2>,[3,1]>]
x^2-x-9712 53*733 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-853],[854]] 1 [1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-9010,53,1]>,[[-26,-1],[27,1]]>,<733,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[124610,733,1]>,[[-366,-1],[367,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[53,733],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,53*733,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[53,733],[3,3],1,[1.000000000,1.419696510,1.208481945],<"1.53_733.2t1.1",1>,[2,1]>]
x^3-x^2-32*x-49 53*733 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 59 x-1 5 [[50381349],[-297657046],[247275698]] 1 [3,2,3,2,2,2,3,2,3,2,2,3,2,2,3,1,1,2,3,3,2,2,2,1,3,3,3,2,1,2,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,3,3,2,3,3,2,3,3,1,2,2,2,1,2,1,2,1,2,2,3,3,1,3,3,3,2,2,2,3,2,2,3,2,3,1,2,3,1,2,3,2,1,3,2,3,3,2,3,2,3,2,1,2,3,2,1,2,2,1,2,2,1,3,1,3,2,3,2,3,3,3,1,2,3,2,2,2,2,2,3,3,2,2,1,1,1,2,2,3,2,2,3,2,2,3,2,1,1,1,2,2,3,3,2,3,2,3,1,3,2,1,3,1,2,1,3,3,1,2,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<53,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[14614467853476963758481117018961511,-7543163333675702504394019481235620,1]>,[[-7543163333675702504394019481235701,0],[7543163333675702504394019481235661,-1],[41,1]]>,<733,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[705327821863530273476529061099212925504404653007658792942,534444112808779823927735574462695504430490113915310073979,1]>,[[534444112808779823927735574462695504430490113915310072602,0],[-534444112808779823927735574462695504430490113915310073290,-1],[689,1]]>*] [x,x^2-x-9712,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[53,733],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,53*733,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[53,733],[4,4],1,[1.000000000,1.419696510,1.208481945],<"notfaithful",0>,[3,2]>,<2,53*733,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[53,733],[4,4],1,[1.000000000,0.4964677828,0.7368146929],<"2.53_733.3t2.1",1>,[3,2]>]
x^2-x+10234 -3*5*2729 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[679],[-678]] 2 [1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[10236,3,1]>,[[-1,-1],[2,1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[10240,5,1]>,[[-2,-1],[3,1]]>,<2729,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1872094,2729,1]>,[[-1364,-1],[1365,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,5,2729],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*5*2729,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,5,2729],[3,3,3],1,[1.000000000,2.049634424,1.342582569],<"1.3_5_2729.2t1.1",1>,[2,1]>]
x^3-x^2+14*x-80 -3*5*2729 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 71 x-1 5 [[307607939],[-319343995],[11736057]] 2 [1,1,1,3,2,2,3,2,2,3,3,2,2,3,3,2,2,3,2,1,1,2,2,3,1,3,3,2,3,2,2,2,3,2,2,3,3,2,3,2,1,3,3,2,3,2,2,2,2,1,2,2,2,2,3,3,3,2,2,2,3,2,2,3,2,3,3,3,1,2,2,2,3,3,3,3,2,3,2,2,2,2,1,1,3,3,2,3,3,1,3,2,3,2,3,2,1,2,2,2,3,2,2,1,2,3,2,1,2,1,2,2,2,2,1,1,3,2,3,3,1,2,1,2,2,1,2,3,1,2,2,2,1,3,3,1,2,2,2,3,2,3,3,2,2,2,1,3,3,1,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[391711,-18824,151402]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1131272328,-573132864,1]>,[[-573132865,0],[573132865,-1],[1,1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[39846252164935,-107326532800,1]>,[[18966159795320,0],[107326532803,-1],[3,1]]>,<2729,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-118453096079886297466176102098947888977753377046010878786927160970289,-47116112872690481180489328082513437394595403535154946327872300463346,1]>,[[-47116112872690481180489328082513437394595403535154946327872300467489,0],[47116112872690481180489328082513437394595403535154946327872300465418,-1],[2072,1]]>*] [x,x^2-x+10234,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,2729],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*2729,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,2729],[1,4,4,4],1,[1.000000000,2.049634424,1.342582569],<"notfaithful",0>,[3,2]>,<2,3*5*2729,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,2729],[1,4,4,4],1,[1.000000000,5.438942659,2.027624013],<"2.3_5_2729.3t2.1",1>,[3,2]>]
x^4-x^3+11*x^2+2*x+4 3*19*59^2 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[-5685859],[-9657850],[-17264571],[32608281]] 3 [3,4,4,2,5,5,4,1,5,2,5,5,1,3,5,1,3,3,5,1,3,4,5,3,5,5,5,1,5,3,4,5,4,2,5,5,3,1,1,3,3,4,5,4,4,2,5,4,3,3,5,4,4,4,1,4,3,2,1,2,3,2,4,4,3,2,4,5,5,3,5,4,3,4,4,2,4,3,3,5,5,5,3,4,4,5,2,3,4,3,5,4,4,4,2,5,3,1,4,3,4,4,3,3,3,2,5,4,1,5,4,3,4,1,1,1,2,4,4,3,4,5,2,3,3,5,2,5,1,2,3,1,5,2,4,3,3,4,3,5,5,5,3,2,4,3,1,3,3,3,4,5,1,3,4,2,3,5,3,3,4,1,3,2,3,3,5,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+2,2>,<x^2-19*x+76,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-262776,-227071],[-35705,227071],[103536,-91410],[194946,91410]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[514935921,0],[-1485924237,0],[1,0]]>,[[[-1297207378,-554245258],[0,0]],[[-188716862,554245258],[0,0]],[[1485924239,0],[-1,0]],[[2,0],[1,0]]]>,<19,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[15149023318236879909770206,-1726226933793006021814248,1]>,[[-16241324531457896262400359,0],[14515097597664890240586086,0],[1726226933793006021814261,-1],[13,1]]>,<59,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,58,1]>,[[40092384342356566024037024743214251,-100318020945705282229080913423381736],[115266738530989805609088951400638160,35503721130932770148306000151172014],[1,0]]>,[[[-115266738530989805609088951400638120,-35503721130932770148306000151172005],[-1,0]],[[40,9],[1,0]],[[-53051560537989638258405684070877108,-27137452328960521033647172229090259],[1756928606039466167406103128242661,217884532560946376310854521397559]],[[-92922036435609278615872522523727612,62641173459893291181953172380262255],[-1756928606039466167406103128242661,-217884532560946376310854521397559]]]>*] [x,x^2-x+15,x^2-x-14,x^2-x+841,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,59],[3,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,59],[1,6,6,1],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[4,3]>,<1,3*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,59],[3,6,6,6],1,[1.000000000,0.8667750899,0.7984168723],<"notfaithful",0>,[4,3]>,<2,3*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,19,59],[3,6,7,6],1,[1.000000000,0.8493613754,0.9256970204],<"2.3_19_59.4t3.1",1>,[4,3]>]
x^4-x^3-2*x^2-21*x+87 3*19*59^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-6292478],[-1185888],[246755],[7231612]] 3 [3,1,4,2,5,5,4,1,5,1,5,5,2,3,5,2,1,3,5,2,3,4,5,3,5,5,5,2,5,3,4,5,4,2,5,5,3,1,2,3,3,4,5,4,4,2,5,4,3,3,5,4,4,4,2,4,3,2,1,1,3,1,4,4,3,1,4,5,5,3,5,4,3,4,4,1,4,3,3,5,5,5,3,4,4,5,1,3,4,3,5,4,4,4,2,5,3,2,4,3,4,4,3,3,3,2,5,4,2,5,4,3,4,1,1,2,2,4,4,3,4,5,1,3,3,5,2,5,1,2,3,2,5,2,4,3,3,4,3,5,5,5,3,1,4,3,1,3,3,3,4,5,1,3,4,1,3,5,3,3,4,2,3,1,3,3,5,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+38,2>,<x^2+27*x+54,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-354186,293637],[400753,-293637],[28801,-26904],[55705,26904]]>,<3,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[1],[[[2,1,3,4]]],20,<[],[-1485924249,1485924240,1]>,[[-1485924240,-1],[0,1],[-572162113,0],[-266436580,0]]>,<19,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[16875250252029885931584473,-1726226933793006021814248,1]>,[[13808682067054533737223058,0],[-15534909000847539759037331,0],[1726226933793006021814261,-1],[13,1]]>,<59,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[128148154797666124044617021818736607,-124977517612355964387411182680713587,1]>,[[124977517612355964387411182680713635,-1],[48,1],[2005027462608983744703955475467934,-1558885352789065359278654277990090],[-126982545074964948132115138156181616,1558885352789065359278654277990090]]>*] [x,x^2-x+15,x^2-x-14,x^2-x+841,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,59],[3,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,59],[1,6,6,1],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[4,3]>,<1,3*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,59],[3,6,6,6],1,[1.000000000,0.8667750899,0.7984168723],<"notfaithful",0>,[4,3]>,<2,3*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,19,59],[3,6,6,6],1,[1.000000000,1.571019889,1.157518679],<"2.3_19_59.4t3.2",1>,[4,3]>]
